alpha,beta,r2,nobs,stock,method,observations
0.0004682110061373256,0.09979796969432944,0.00654302631094239,243,南京银行,contemporaneous,243
0.0011568935742107983,0.9975650714019249,0.2277151070274106,243,南山铝业,contemporaneous,243
0.00046549747887162876,0.7490499005394854,0.186102510240844,243,南方航空,contemporaneous,243
-0.000462535025227527,0.7886369480543491,0.12044100801751334,243,卫星化学,contemporaneous,243
0.00018266189207980947,0.2343250871970578,0.059126264000627815,243,双汇发展,contemporaneous,243
-0.0012709437421996534,0.7465024590751191,0.13407498883405145,243,古井贡酒,contemporaneous,243
-0.0006162584074273193,0.9693630756290877,0.16562835595069914,243,合盛硅业,contemporaneous,243
-0.0011945624128809492,0.4993050763463387,0.2241795557643017,243,同仁堂,contemporaneous,243
-0.0005762428786046453,2.1719760567063515,0.44888287633793633,243,同花顺,contemporaneous,243
0.0014914952247111661,0.1458571614844594,0.00822272072273511,243,四川路桥,contemporaneous,243
7.349270338800613e-05,1.185803396773852,0.42461750763706907,243,国信证券,contemporaneous,243
-0.0008998585116756074,0.14986035702848008,0.016948540891226327,243,国投电力,contemporaneous,243
-0.0006080258615638689,1.1829913193586499,0.610805301882194,243,国投资本,contemporaneous,243
-8.661626965231315e-05,1.1515068522564238,0.458622423008586,241,国泰海通,contemporaneous,241
-0.0007249005220286802,0.6234297070616795,0.19903694269189098,243,国电南瑞,contemporaneous,243
0.00031249047985724,0.48204360478058766,0.11280920422761775,243,国电电力,contemporaneous,243
0.0017902790610900457,1.5381568622859048,0.29497290997463754,243,国轩高科,contemporaneous,243
0.00048055899432156884,0.6244224764023985,0.08189605579577197,243,圆通速递,contemporaneous,243
0.00014647672446976585,1.0286721417746125,0.08929537383226638,243,圣邦股份,contemporaneous,243
-0.0004320018338713294,1.4299910975414272,0.4118269972858436,243,士兰微,contemporaneous,243
-0.0001907036058165726,0.8839689359302814,0.27724875727174947,243,复星医药,contemporaneous,243
-0.00019492988887961915,1.4113416123356548,0.15859140320560372,242,大全能源,contemporaneous,242
8.268787770608057e-05,1.3580002618409077,0.4085590698041368,243,大华股份,contemporaneous,243
-0.001096613239051789,0.21750868894378397,0.05530105059022272,243,大秦铁路,contemporaneous,243
-0.0015998076743148943,1.757704646764224,0.33139226249496867,242,天合光能,contemporaneous,242
-0.0008444018219752182,0.06351456323011401,0.0023045628178262056,243,天坛生物,contemporaneous,243
0.004141216619795587,2.757642390547953,0.24719369599195018,243,天孚通信,contemporaneous,243
0.0028881403834795424,1.613871058502125,0.23759651515937497,243,天赐材料,contemporaneous,243
0.001460583997327757,1.5319478158611415,0.24983333676787922,243,天齐锂业,contemporaneous,243
0.0005479648036482442,1.6268301988171636,0.44588160016024014,243,宁德时代,contemporaneous,243
